FinInst,Quarter,Total.Assets,Total.Assets.,Loan..Lease.and.Other.Credit.Operations.by.Risk.Level,Short.and.Long.Term.Liabilities.and.Deferred.Income,Funding,Funding.,Stockholders..Equity,Equity.,Net.Income.,Net.Income,Cash.and.Equivalents.,Interbank.investments.,Securities.andFinancial.Derivatives.,Total.Loans.,Loan.Loss.Allowance.,Loans.,Total.Leases.,Leased.Fixed.Assets.,Creditor.for.Advanced.Residual.Value.,Creditors.for.Advanced.Residual.Value.,Lease.Loss.Allowance.,Leases.,Other.receivables.,Other.assets.,Adjusted.Fixed.Assets.,Adjusted.Total.Assets.,Credit.Income..,Lease.Income.,Security.Income.,Financial.Derivative.Net.Income.,Foreign.Exchange.Net.Income..,Gross.Insterest.Income..,Funding.Expenses.,Borrowing.and.Onlending.Expenses.,Lease.Expenses.,Foreign.Exchange.Net.Income.,Net.Loan.Loss.Provisions.,Interest.Expenses..,Net.Interest.Income.,Banking.Service.Fee.Income,Banking.Fee.Income.,Personnel.Expenses.,Administrative.Expenses.,Tax.Expenses..,Investment.Income,Other.Operating.Income.,Other.Operating.Expenses.,Other.Operating.Income.and.Expenses.,Net.Operating.Income.,Earnings.Before.Taxand.Profit.Sharing.,Net.Non.Operating.Income.,Income.Tax.Expenses,Profit.Sharing,Interests.on.Net.Equity.,BCB.Mandatory.Reserve.Income.,Demand.Deposits.,Saving.Deposits.,Interbank.Deposits.,Other.Deposits.,Time.Deposits.,Total.Deposits.,Repurchase.Agreements.,Real.Estate.Liabilities.,Agribusiness.Liabilities.,Financial.Liabilities.,Securities.Abroad.,Other.Funding.,Mortgage.and.real.estate.securities..credit.linked.security.and.commercial.paper.,Onlending.,Derivatives.,Other.Liabilities.,Short.and.Long.Term.Liabilities.,Deferred.Income.,Total.Liabilities.,X78301,X78302,X78303,X78304,X78305,X78306,X78307,X78308,X78309,X78310,Common.Equity.Tier.I..CET1..,Additional.Tier.I.,Tier.I.Capital.,Tier.II.Capital.,Total.Regulatory.Capital,Risk.weight.assets.for.credit.risk.,Risk.Weight.assets.for.market.risk.,RWAcam.,RWAcom.,RWAjur.,RWAacs.,RWA.for.operational.risk.,Total.Exposure.,Risk.weighted.assets..RWA..,Total.Exposure.or.Total.Assets,Common.Equity.Tier.I.Ratio.,Tier.I.Capital.Ratio.,Fixed.Asset.Ratio.,Fixed.Assets.Ratio,Regulatory.Capital.Ratio.,Total.Capital.Ratio,Institution.is.Required.to.Calculate.Total.Exposure,Institution.is.Required.to.Calculate.PR,Institution.Uses.Optional.Simplified.Methodology,Leverage.Ratio.,Total.Consolidated.Foreign.Assets,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27
1000084545,2020-12-31,626813915.88,626813915.88,336988743.54,549965028.77,268743648.48,268743648.48,76848887.11,76848887.11,3681278.16,3681278.16,22846600.21,0,0,9169140.24,-37700.2,9131440.04,1134635.29,541221873.01,214536905,214536905,-3191803.77,753701609.53,55359329.77,4110.21,307731.120000005,841350820.88,185419,119781986.23,0,0,0,119967405.23,-179044.39,-17082487.31,-99454234.84,0,553787.9,-116161978.64,3805426.59,1770855.62,0,-3265985.17,-1621394.57,-1521069.5,0,6690845.63,-2150.79000000002,2051101.22,5856527.81,6738681.91,882154.1,-3057403.75,0,0,0,0,0,19303044.39,0,0,19303044.39,0,0,0,0,0,0,0,249440604.09,0,281221380.29,549965028.77,0,626813915.88,0,0,0,0,0,0,0,0,0,-7.45058059692383e-9,76848887.11,0,76848887.11,0,76848887.11,336945280.7,30289419.65,30289419.65,0,0,0,29437129.5,355874541.13,396671829.85,355874541.13,0.193734168466312,0.193734168466312,0.00400436664176437,0.00400436664176437,0.193734168466312,0.193734168466312,1,1,0,0.215943761714405,NA,202012,DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL,b2,I,Instituição independente,3,Estrangeiro,198,57,SP,SAO PAULO,S4,198,,84545,2,0,0,,201701,1,DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL,,,,X,U
1000084576,2020-12-31,397366934.08,397366934.08,361745602.63,289333758.32,261824439.5,261824439.5,108033175.76,108033175.76,3914177.86,3914177.86,16653.18,23325199.7,2543872.7,346268446.36,-4917661.96,341350784.4,0,18332378.67,2855222.4,2855222.4,-146776.48,21040824.59,10507110.86,799193.69,638517.359999999,400222156.48,17356406.82,5849681.36,382463.800000001,-8702104.08,0,14886447.9,-3198068.36,-747656.71,-4710251.85,0,126055.34,-8529921.58,6356526.32,160970,2111.56,-3535671.45,-1823458.95,-825401.43,0,6174941.28,-32930.8,120560.21,6477086.53,7243149.5,766062.97,-3128824.56,-200147.08,0,0,0,0,152389784.26,0,5658674.35,158048458.61,0,0,0,0,0,0,0,103775980.89,9183415.75,13182141.97,284189997.22,5143761.1,397366934.08,-2.98023223876953e-8,0,0,5.96046447753906e-8,-5.96046447753906e-8,0,0,0,0,4.65661287307739e-10,108033175.76,0,108033175.76,0,108033175.76,363028406.17,0,0,0,0,0,30137329.75,409982700.54,393165735.92,409982700.54,0.274777697774717,0.274777697774717,0.00591038220905855,0.00591038220905855,0.274777697774717,0.274777697774717,1,1,0,0.263506668983121,NA,202012,BANCO KOMATSU DO BRASIL - PRUDENCIAL,b2,I,Instituição independente,3,Estrangeiro,198,56,SP,SAO PAULO,S4,198,,84576,2,0,0,,201701,1,BANCO KOMATSU DO BRASIL - PRUDENCIAL,,,,X,U
1000084583,2020-12-31,1310705783.59,1310705783.59,645742235.65,1173176579.08,916222547.87,916222547.87,137529204.51,137529204.51,-16851545.82,-16851545.82,2795803.25,74833904.51,314625122.04,482380535.26,-1719765.66,480660769.6,0,0,0,0,0,0,431592295.11,403896.78,5793992.3,1310705783.59,13214045.53,0,6276186.84000003,-31567681.75,48209183.51,36131734.13,-321800.59,-7067383.31,0,0,788333.91,-6600849.99,29530884.14,10550735.44,377770.38,-15147934.83,-8316091.82,-1500323.33,0,26328007.51,-39631593.31,-27339429.96,2191454.18000003,2191454.18000003,0,-19043000,0,0,0,2546396.36,0,0,0,10382736.76,12929133.12,0,0,0,0,0,0,0,903293414.75,11425995.37,244850292.92,1172498836.16,677742.92,1310705783.59,0,0,0,0,2.38418579101563e-7,0,0,0,0,-3.35276126861572e-8,137529204.51,0,137529204.51,0,137529204.51,687465927.87,76433749.79,3764508.53,0,72669241.26,0,63257079.29,1456843457.39,827156756.95,1456843457.39,0.166267401377601,0.166267401377601,0.0421291777309648,0.0421291777309648,0.166267401377601,0.166267401377601,1,1,0,0.0944021842651438,NA,202012,COMMERZBANK BRASIL - PRUDENCIAL,b1,I,Instituição independente,3,Estrangeiro,199,60,SP,SAO PAULO,S4,199,,84583,2,0,0,,201701,1,COMMERZBANK BRASIL - PRUDENCIAL,,,,X,U
1000084624,2020-12-31,12214513198.06,12214513198.06,6750724604.45,11450185946.48,10372848665.95,10372848665.95,764327251.58,764327251.58,102142441.56,102142441.56,666825735.97,768723047.94,3706814557.42,6509378970.83,-37740137.53,6471638833.3,0,0,0,0,0,0,484304806.15,79617883.39,36588333.89,12214513198.06,132514645.12,0,163868531.29,-115029689.74,0,181353486.67,-85437224.16,-42978182.39,0,-12620160.72,22449509.54,-118586057.73,62767428.9400002,30999433.59,43464696.08,-49764457.99,-31555615.81,-14889248.09,0,390333299.59,-223350222.64,145237884.73,208005313.67,201706689.46,-6298624.21,-62157811.01,-37406436.89,0,0,629319509.11,0,639167406.09,0,1533845169.65,2802332084.85,291208307.46,67442366.08,1450828521.05,2298220777.22,0,4.76837158203125e-7,3816491664.35,3462816609.29,370789588.26,686647948.58,11430286202.79,19899743.69,12214513198.06,4.76837158203125e-7,0,0,0,0,0,0,0,0,2.5331974029541e-7,733988463.7,201760101.96,935748565.66,0,935748565.66,5593210023.75,183918510.54,129414085.54,0,54504425,0,736622687.97,13039692635.05,6513751222.26,13039692635.05,0.11268291321776,0.143657400126395,0.0124530352678457,0.0124530352678457,0.143657400126395,0.143657400126395,1,1,0,0.0717615508163711,660361693.536283,202012,BOCOM - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,60,BA,SALVADOR,S4,199,52003,84624,8,0,0,,201702,11,BOCOM - PRUDENCIAL,BOCOM,,,X,U
1000084655,2020-12-31,2807955897.92,2807955897.92,1953887738.51,2435493945.41,1008078801.28,1008078801.28,372461952.51,372461952.51,-13583347.2300001,-13583347.2300001,6868463.84,33657077.17,318584724.88,687613390.57,-248406026.43,439207364.14,0,0,0,0,0,0,1625434035.74,337924605.34,46279626.81,2807955897.92,218351748.46,0,3298081.04,0,0,221649829.5,-9455411.5,0,0,-142196.29,-51973391.46,-61570999.25,160078830.25,45376098.52,20911075.88,-28486062.72,-151048507.76,-18904913.98,0,38177320.69,-80778413.24,-174753402.61,-14674572.3600001,-13923607.9700001,750964.39,6525373.97,-6185113.23,0,0,0,0,165113662.49,0,758845750.68,1008078801.28,0,0,0,0,0,0,0,0,0,1427415144.13,2435493945.41,0,2807955897.92,0,0,0,4.76837158203125e-7,0,0,0,0,0,-1.43423676490784e-7,238298632.57,0,238298632.57,0,238298632.57,2077755130.63,1933636.74,1933636.74,0,0,0,96843644.5,3004868531.87,2176532411.87,3004868531.87,0.109485450926624,0.109485450926624,0.00529094278218166,0.00529094278218166,0.109485450926624,0.109485450926624,1,1,0,0.0793041792153553,NA,202012,BANCO DIGIO - PRUDENCIAL,b2,I,Instituição independente,3,Estrangeiro,198,58,SP,BARUERI,S4,198,,84655,2,0,0,,201701,1,BANCO DIGIO - PRUDENCIAL,,,,X,U
1000084741,2020-12-31,15306159688.07,15306159688.07,890468670.83,14202442381.85,5970987063.36,5970987063.36,1103717306.22,1103717306.22,17565666.3099992,17565666.3099992,552297496.57,414817445.83,7922788940.1,280018432.63,-979665.06,279038767.57,0,0,0,0,0,0,6065038247.05,385146.69,71793644.26,15306159688.07,33872336.87,0,163287192.529999,-173289346.9,503196565.23,527066747.729999,-92244477.84,-131314880.66,0,0,96743.83,-223462614.67,303604133.059999,32982696.06,4087,-71916321.41,-32944269.46,-8058072.23,0,146297131.68,-354268745.28,-287903493.64,15700639.4199992,15700639.4199992,0,4582648.64,-2717621.75,0,0,21957429.03,0,302864993.65,0,3396330450.58,3721152873.26,1453783321.5,0,0,0,0,0,0,796050868.6,2805400964.12,5424146605.55,14200534633.03,1907748.82,15306159688.07,-4.76837158203125e-7,0,0,1.9073486328125e-6,0,0,0,-1.9073486328125e-6,-1.9073486328125e-6,-2.13086605072021e-6,1042149561.26,0,1042149561.26,0,1042149561.26,2145448270.29,1533452299.2,24905848.46,0,1508546450.74,0,571267778.62,7706898226.1,4250168348.11,7706898226.1,0.245201948700087,0.245201948700087,0.00981231454690293,0.00981231454690293,0.245201948700087,0.245201948700087,1,1,0,0.13522295619925,NA,202012,HSBC BI - PRUDENCIAL,b1,I,Instituição independente,3,Estrangeiro,199,60,SP,SAO PAULO,S4,199,,84741,2,0,0,,201701,1,HSBC BI - PRUDENCIAL,,,,X,U
1000084813,2020-12-31,22972215397.37,22972215397.37,530005222.32,13968483359.06,5147585116.89,5147585116.89,9003732038.31,9003732038.31,789360280.09,789360280.09,222210630.9,749020646.11,1153255195.49,354312454.54,-5123994.14,349188460.4,0,0,0,0,0,0,1329904652.45,15687014507.94,3481621304.08,22972215397.37,1145070668.03,0,12082939.05,0,0,1157153607.08,-18533001.94,0,0,-2371817.06,-3477394.69,-24382213.69,1132771393.39,2848449239.15,750.12,-223142514.6,-824268113.46,-308120932.78,202928885.84,143283364.91,-1893405158.63,-54274479.4500003,1078496913.94,1064818637.23,-13678276.71,-195507033.05,-79951324.09,0,0,0,0,0,0,4564831933.43,5147585116.89,0,0,0,0,0,0,0,0,0,8611283876.21,13758868993.1,209614365.96,22972215397.37,0,0,0,0,0,0,0,-1.9073486328125e-6,-3.814697265625e-6,-1.19209289550781e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,202012,PAGSEGURO,b1,C,Conglomerado,2,Privado nacional,199,61,SP,SAO PAULO,,199,,84813,4,0,0,,,5,PAGSEGURO,,,,X,Y
1000084844,2020-12-31,9736673566.89,9736673566.89,4951951947.9,7883337402.07,6386113549.61,6386113549.61,1853336164.82,1853336164.82,-401293839.78,-401293839.78,298413452.05,592497965.15,2305062691.75,4314098464.98,-45025337.62,4269073127.36,0,0,0,0,0,0,1678945460.83,402080109.27,190600760.48,9736673566.89,167640998.01,0,28500855.27,9540103.19,7877712.61,213559669.08,-63639124.49,0,0,0,-40572588.7,-104211713.19,109347955.89,36700768.04,2272567.27,-121867452.21,-331185146.64,-8882354.91,-39382995.42,30009688.36,-254912471.69,-687247397.2,-577899441.31,-677846591.33,-99947150.02,348586100.8,-72033349.25,0,0,685610893.61,0,0,0,5250758573.67,5999547763.29,0,4183920.66,0,382381865.66,0,-5.96046447753906e-8,386565786.32,0,41603569.04,1229067349.75,7656784468.4,226552933.67,9736673566.89,0,0,0,0,0,0,0,0,0,-2.38418579101563e-7,1224288004.22,0,1224288004.22,0,1224288004.22,4203207350.93,2562135078.23,1745986627.46,0,54693758.39,761454692.38,299607906.88,9572481703.59,7064950336.04,9572481703.59,0.173290390729941,0.173290390729941,0.127014062233723,0.127014062233723,0.173290390729941,0.173290390729941,1,1,0,0.127896614705552,19751297.7870572,202012,BANCO C6,b1,C,Conglomerado,2,Privado nacional,199,58,SP,SAO PAULO,S4,199,52072,84844,6,1,0,,201901,9,BANCO C6,C6 BANK,,,X,U
1000084899,2020-12-31,711340058.81,711340058.81,657809533.19,210923206.83,173055969.62,173055969.62,500416851.98,500416851.98,1874776.77,1874776.77,104328,38662829.91,0,556373374.74,-11588632.46,544784742.28,0,0,0,0,0,0,123618285.74,181252.7,3988620.18,711340058.81,24486258.63,0,873984.67,-2236158.12,0,23124085.18,-843.28,-4101989.05,0,0,-5192118.49,-9294950.82,13829134.36,0,647000,-4554406.38,-4868312.72,-2597312.77,0,5755068.95,-769290.549999999,-6387253.47,7441880.89,3643161.61,-3798719.28,-1447239.36,-321145.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173055969.62,6554645.54,31312591.67,210923206.83,0,711340058.81,0,0,0,0,0,0,0,-2.98023223876953e-8,-1.19209289550781e-7,-5.12227416038513e-9,497404928.53,0,497404928.53,0,497404928.53,614248351.53,53816.05,53816.05,0,0,0,76848139.86,748727467.56,691150307.44,748727467.56,0.719676925808473,0.719676925808473,0.00196358474550397,0.00196358474550397,0.719676925808473,0.719676925808473,1,1,0,0.664333753042311,NA,202012,BANCO PACCAR - PRUDENCIAL,b2,I,Instituição independente,3,Estrangeiro,198,56,PR,PONTA GROSSA,S4,198,,84899,2,0,0,,201906,1,BANCO PACCAR - PRUDENCIAL,,,,X,U
1000085300,2020-12-31,80981311.47,80981311.47,44057673.16,714846.34,0,0,80266465.13,80266465.13,9101.81999999974,9101.81999999974,988627.79,6857472.92,29651502.75,38046829.83,-859333.85,37187495.98,0,0,0,0,0,0,6108946.92,74969.77,112295.34,80981311.47,2829394.91,0,581389.45,0,0,3410784.36,0,0,0,0,-930234.51,-930234.51,2480549.85,960000,58500,-2156935.28,-1094102.76,-227091.27,0,67.4000000000087,-2346.46999999998,-2461908.38,18641.4699999997,18641.4699999997,0,-9539.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714846.34,714846.34,0,80981311.47,0,0,0,0,0,0,0,0,0,3.71073838323355e-10,80266465.13,0,80266465.13,0,80266465.13,45052928.15,0,0,0,0,0,4063325.88,82255989.47,49116254.03,82255989.47,1.63421390159302,1.63421390159302,0.00139903183500265,0.00139903183500265,1.63421390159302,1.63421390159302,1,1,0,0.975813015528485,NA,202012,BANCO XCMG BRASIL,b2,I,Instituição independente,3,Estrangeiro,198,56,MG,POUSO ALEGRE,S4,198,,85300,2,0,0,,202006,1,BANCO XCMG BRASIL,,,,X,U
10264663,2021-03-31,5392969423.58,5392969423.58,25085474.21,4936850164.06,4902603968.35,4902603968.35,456119259.52,456119259.52,16678256.33,16678256.33,1881017,522600000,317069938.31,25085474.21,-6254555,18830919.21,0,0,0,0,0,0,4530265933.8,21577.34,2300037.92,5392969423.58,26200297.35,0,3799458.43,0,0,29999755.78,-18403014.09,0,0,0,-2572559.33,-20975573.42,9024182.36,53044.79,0,-4909247.63,-9202040.02,-2990885.92,0,57050683.83,-17572971.9,22428583.15,31452765.51,31600246.69,147481.18,-13635033.29,-1286957.07,0,0,0,0,0,0,4902603968.35,4902603968.35,0,0,0,0,0,0,0,0,0,34246195.71,4936850164.06,0,5392969423.58,0,0,0,0,0,0,0,0,0,0,444691144.82,0,444691144.82,0,444691144.82,1029019653.73,0,0,0,0,0,232150627.13,5381541308.88,1261170280.86,5392969423.58,0.352601985290014,0.352601985290014,0,0,0.352601985290014,0.352601985290014,NA,NA,NA,0.0826326732986741,NA,202103,BANCOSEGURO S.A.,b1,I,Instituição independente,2,Privado nacional,8,61,SP,SAO PAULO,,8,,84813,2,0,0,,,,PAGSEGURO,,,1,U,Y
1000080075,2021-03-31,1376666827175.32,1376666827175.32,527551796730.22,1232413267216.41,1015469936533.36,1015469936533.36,144253559958.91,144253559958.91,6159923076.75,6159923076.75,25236734747.07,133966175239.13,399537991241.7,459889627273.1,-43055871810.86,416833755462.24,19306320.97,3930038740.51,1290865116.16,1290865116.16,-67977610.59,5172232567.05,236614712510.52,95008234945.16,65587855578.61,1377957692291.48,18085528011.41,310741351.25,6726890838.77,-958651877.129997,1956450373.97,26492024855.19,-5672421193.52,-6367371200.78,-261206165.33,0,-4712742671.14,-17013741230.77,9478283624.41999,3748065299.11,2711387718.25,-4323819050.69,-5241047275.06,-1207756751.2,4438184774.43,1456938243.46,-4157931821.86,-2575978863.56,6902304760.85999,6838277129.91,-64027630.95,-678354053.16,0,0,371066156.92,48935358540.53,134181158444.55,2456106738.79,1037708126.57,355779138318.58,542711454763.89,269230147800.28,26469692855.91,14438936374.2,87270703711.25,12127873074.44,11165772253.01,151472978268.81,52055355700.38,20973665273.69,195802927412.54,1232246529219.59,166737996.82,1376666827175.32,6.103515625e-5,0,0,0,2.44140625e-4,0,0,-2.44140625e-4,-2.44140625e-4,-4.76837158203125e-6,110831740913.7,9239397271.42,120071138185.12,15497222880.92,135568361066.04,797724844386.02,17559600347.008,7006586801.21491,46053009.2016145,9106161676.59762,1400798859.99386,66907974553.75,1477062166021.96,882192419286.778,1477062166021.96,0.125632161975846,0.136105384222405,0.298513259843608,0.298513259843608,0.153672099308723,0.153672099308723,1,1,0,0.0812905109528984,22631367304.0581,202103,BRADESCO - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,51,SP,OSASCO,S1,199,10045,80075,3423,1391,11108,,,208,BRADESCO - PRUDENCIAL,BRADESCO,,,X,U
1000080099,2021-03-31,1911910189836.05,1911910189836.05,738796454684.42,1759537240961.38,1318072662535.25,1318072662535.25,152372948874.67,152372948874.67,5847609990.57,5847609990.57,39284701939.35,251125203139.74,509999502182.9,647648703642.56,-47978543881.98,599670159760.58,9504460634.95,388590802.18,168113414.65,168113414.65,-367608842.53,9693556009.25,302118187892.14,140761174926.8,59425817399.94,1912078303250.7,22266682358.43,199468664.61,7698006209.55999,7098637129.26001,2071390667.51,39755212284.67,-14017878827.68,-10554583194.94,-18562390.61,0,-3094835261.6,-27685859674.83,12069352609.84,6918784012.89,2925418880.78,-5259194258.16,-6247829962.04,-1406323448.71,1415685898,12813953726.81,-12088408103.19,-927913253.619999,11141439356.22,11294632344.35,153192988.13,-1645399253.34,-3801623100.44,0,421027255.3,142043570369.62,183285499137.35,4743339323.96,941827798.46,495723609591.29,826821441353.74,265328706079.5,5381366052.16,12064313531.51,40727179662.83,66792508181.76,15385880458.08,140351247886.34,85571267215.67,73200971666.71,364970885119.69,1756244519321.65,3292721639.73,1911910189836.05,0,0,0,0,0,0,0,0,-2.44140625e-4,-3.814697265625e-6,120888837415.44,18527702044.29,139416539459.73,15727877422.3,155144416882.03,963236280246.49,26764443863.208,5223644120.14633,1304615162.72246,14096816073.9994,6139368506.33986,82026126935.13,1918095300397.77,1072026851044.83,1918095300397.77,0.112766613352658,0.130049484603721,0.230163776690795,0.230163776690795,0.144720644572309,0.144720644572309,1,1,0,0.0726848866324933,137705236185.1,202103,ITAU - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,51,SP,SAO PAULO,S1,199,10069,80099,2900,880,528,,,210,ITAU - PRUDENCIAL,ITAU,,,X,U
1000080109,2021-03-31,228091905701.8,228091905701.8,92291226445.03,214141477664.65,182770408629.23,182770408629.23,13950428037.15,13950428037.15,552879054.099999,552879054.099999,1829901276.39,9533665543.95,94312543214.38,80932690853.9,-3218820462.57,77713870391.33,1677940.88,1344098578.2,436838223.77,436838223.77,-3482675.89,1779132066.96,17775619055.85,18555761406.9,7028250969.81,228528743925.57,2252440382.31,120062757.06,1415848294.46,979512544.27,249584235.58,5066756478.08,-3113379744.32,-406583005.85,-102161501.14,0,-235659463.63,-3857783714.94,1208972763.14,388231681.28,137986736.58,-613996892.74,-604554222.67,-116417430.68,347898952.8,451372190,-618437995.02,-627916980.45,581055782.689999,595006273.059999,13950490.37,-42127218.96,0,0,49308264.4,1894002789.02,3928842169.44,491837303.94,33735.8099999428,68629244452.54,75237938882.85,40831359418.21,788228226.2,9501638472.98,32330870742.88,2453622616.29,4973002974.38,50047363032.73,16653747295.44,9983480427.29,21318061347.72,214071950404.24,69527260.41,228091905701.8,0,0,0,0,-3.0517578125e-5,0,0,3.0517578125e-5,3.0517578125e-5,3.57627868652344e-7,13385924837.27,2957021563.41,16342946400.68,2947468410.22,19290414810.9,124905110550.6,12203771865.04,988486483.65,0,9908761225.76,1306524155.63,6040471565.62,246685450158.29,143149353981.26,246685450158.29,0.0935102008146148,0.114167098531367,0.354717076276845,0.354717076276845,0.134757260681912,0.134757260681912,1,1,0,0.0662501432094729,5451841984.70328,202103,SAFRA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,64,SP,SAO PAULO,S2,199,10083,80109,120,5,1,,,15,SAFRA - PRUDENCIAL,SAFRA,,,X,U
1000080116,2021-03-31,120084825076.14,120084825076.14,4008802280.3,114229124505.26,70281524155.6,70281524155.6,5855700570.88,5855700570.88,-91991702.7900003,-91991702.7900003,39741864.78,44251420572.32,43884953998.42,2543543862.9,-152777880.24,2390765982.66,0,0,0,0,0,0,29424521978.22,7129360.9,86291318.84,120084825076.14,21091840.87,0,555371456.339996,4238563105.23,152658418.63,4967684821.07,-95542723.44,-5009460160.01,0,0,2194480.91,-5102808402.54,-135123581.47,295617014.03,345464.18,-235966030.67,-87869211.63,-56401535.29,0,100831215.39,-27440725.44,-10883809.43,-146007390.9,-146015046.64,-7655.74,60001757.58,-5978413.73,0,0,322058002.87,0,171948110.98,1582837999.78,11760159447.19,13837003560.82,4127765589.87,0,0,0,0,353768635.05,353768635.05,51962986369.86,12758870361.81,31186800019.54,114227194536.95,1929968.31,120084825076.14,1.9073486328125e-6,0,0,-1.52587890625e-5,-1.52587890625e-5,0,0,0,1.52587890625e-5,-7.0035457611084e-6,5729517330.78,0,5729517330.78,0,5729517330.78,16619808121.23,20252859275.48,2124935766.37,0,16142075611.49,1985847897.62,3741478173.88,96398114697.72,40614145570.59,96398114697.72,0.141071965205367,0.141071965205367,0.0146240302175531,0.0146240302175531,0.141071965205367,0.141071965205367,1,1,0,0.0594359894770381,NA,202103,JP MORGAN CHASE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,20107,80116,10,0,0,,,5,JP MORGAN CHASE - PRUDENCIAL,JP MORGAN CHASE,,,X,U
1000080123,2021-03-31,10813649882.25,10813649882.25,6872112920.37,9729135742.36,8289151638.91,8289151638.91,1084514139.89,1084514139.89,51433542.1799999,51433542.1799999,987475179.82,639604936.07,1096510490.11,6678499914.13,-390716109.74,6287783804.39,0,0,0,0,0,0,1157217488.33,265147250.77,379910732.76,10813649882.25,566840684.84,0,12196449.78,12702992.41,11885316.5,604155340.71,-41828064.25,-44230.78,0,0,-56664033.08,-98536328.11,505619012.6,10412655.97,46622084.81,-106822082.58,-188334686.36,-31133514.27,14400256.25,25473087.52,-189120916.12,-418503114.78,87115897.8199999,80075925.5899999,-7039972.23,-20800165.16,-7842218.25,0,529897.18,456480766.46,231895697.47,67840154.17,5083317.36,7272973828.32,8034273763.78,169895846.18,5486628.32,75350792.65,4144607.98,0,-1.0710209608078e-8,84982028.95,0,0,1439696547.59,9728848186.5,287555.86,10813649882.25,0,0,0,0,0,-1.49011611938477e-8,0,0,0,-1.34110450744629e-7,791667923.65,47195805.57,838863729.22,244681156.58,1083544885.8,5578645094.51,4176406.3,3202459.92,0,973946.38,0,880243770.75,10944198802.01,6463065271.56,10944198802.01,0.122491092134509,0.129793479405403,0.286129360044279,0.286129360044279,0.167651855624609,0.167651855624609,1,1,0,0.0766491676911,0,202103,MERCANTIL DO BRASIL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,64,MG,BELO HORIZONTE,S3,199,20152,80123,51,225,15,,,7,MERCANTIL DO BRASIL - PRUDENCIAL,MERCANTIL DO BRASIL,,,X,U
1000080147,2021-03-31,32083603067.73,32083603067.73,5413810054.24,30319578875.11,29309019428.29,29309019428.29,1764024192.62,1764024192.62,60848001.2799999,60848001.2799999,730170908.18,10573101045.7,13825189704.15,5063687735.83,-243873060.59,4819814675.24,0,5873559.28,4732977.44,4732977.44,-5702.92,10600833.8,891044072.39,910933474.89,327481330.82,32088336045.17,190937145.95,2654719.72,154972396.13,0,0,353343007.64,-140960579.38,-909955.31,-2608373.63,-196936.369999997,-17632242.46,-162308087.15,191034920.49,32688319.97,50959865.82,-80154296.27,-67273362.51,-17024355.72,4505052.73,1709278.7,-20305497.26,-94894994.54,96139925.9499999,97118328.5799999,978402.63,-30552307.72,-5718019.58,0,4778745.84,1176372694.23,3959022140.99,1157514.18,7394636.04,11119560373.21,16263507358.65,12787903801.31,96436887.52,100051714.78,0,0,1.49011611938477e-8,196488602.3,61119666.03,0,1005918079.49,30314937507.78,4641367.33,32083603067.73,0,0,0,0,-3.814697265625e-6,0,0,0,0,-2.98023223876953e-8,1634964996.43,0,1634964996.43,0,1634964996.43,8387724582.98,424782412.29,4806771.55,0,399390487.87,20585152.87,1474564520.87,25365321053.77,10287071516.14,25365321053.77,0.158933958402526,0.158933958402526,0.12136170197115,0.12136170197115,0.158933958402526,0.158933958402526,1,1,0,0.064456704212975,NA,202103,BANESTES - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,53,ES,VITORIA,S3,199,30159,80147,109,48,334,,,2,BANESTES - PRUDENCIAL,BANESTES,,,X,U
